year,section,field,label,raw_preview
2010-2011,A,A1,. Address Information,"A1. Address Information Name of College or University Yale University Mailing Address, City/State/Zip/Country New Haven, CT Street Address (if different), City/State/Zip/Country 06520 Main Phone Number (203)432-4771 WWW Home Page Address http://www.yale.edu/ Admissions Phone Number (203) 432-9300 Ad"
2010-2011,A,A2,. Source of institutional control (check one only),A2. Source of institutional control (check one only) Public Private (nonprofit) Proprietary
2010-2011,A,A3,. Classify your undergraduate institution:,A3. Classify your undergraduate institution: Coeducational college Men’s college Women’s college
2010-2011,A,A4,. Academic year calendar,A4. Academic year calendar Semester 4-1-4 Quarter Continuous Trimester Differs by program (describe): Other (describe):
2010-2011,A,A5,. Degrees offered by your institution,"A5. Degrees offered by your institution Certificate Postbachelor’s certificate Diploma Master’s Associate Post-master’s certificate Transfer Doctoral degree – research/scholarship Terminal Doctoral degree – professional prracticel Bachelor’s Updated: June 7, 2011 Yale University Common Data Set 2010"
2010-2011,B,B1,. Institutional Enrollment—Men and Women Provide numbers of students for each of the following categories as of,"B1. Institutional Enrollment—Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2010. FULL-TIME PART-TIME Men Women Men Women Undergraduates Degree-seeking, first-time 647 696 0 0 freshmen Other fir"
2010-2011,B,B2,. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following,"B2. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2010. Include international students only in the category ""Nonresident aliens."" Complete the “Total Under"
2010-2011,B,B3,". Number of degrees awarded by your institution from July 1, 2009, to June 30, 2010.","B3. Number of degrees awarded by your institution from July 1, 2009, to June 30, 2010. Certificate/diploma _____ Associate degrees _____ Bachelor’s degrees 1,312 Postbachelor’s certificates _____ Master’s degrees 1,448 (excludes 319 M.Phil degrees awarded en route to Ph.D.) Post-master’s certificate"
2010-2011,B,B4,". Initial 2003 cohort of first-time, full-time bachelor’s     B4. Initial 2004 cohort of first-time, full-time bachelor’s","B4. Initial 2003 cohort of first-time, full-time bachelor’s B4. Initial 2004 cohort of first-time, full-time bachelor’s (or equivalent) degree-seeking undergraduate students; (or equivalent) degree-seeking undergraduate students; total all students: 1,352 total all students: 1,307"
2010-2011,B,B5,". Of the initial 2003 cohort, how many did not persist        B5. Of the initial 2004 cohort, how many did not persist","B5. Of the initial 2003 cohort, how many did not persist B5. Of the initial 2004 cohort, how many did not persist and did not graduate for the following reasons: death, and did not graduate for the following reasons: death, permanent disability, or service in the armed forces, permanent disability, "
2010-2011,B,B6,". Final 2003 cohort, after adjusting for allowable            B6. Final 2004 cohort, after adjusting for allowable","B6. Final 2003 cohort, after adjusting for allowable B6. Final 2004 cohort, after adjusting for allowable exclusions: 1350 exclusions: 1,306 (Subtract question B5 from question B4) (Subtract question B5 from question B4)"
2010-2011,B,B7,". Of the initial 2003 cohort, how many completed the          B7. Of the initial 2004 cohort, how many completed the","B7. Of the initial 2003 cohort, how many completed the B7. Of the initial 2004 cohort, how many completed the program in four years or less (by August 31, 2007): program in four years or less (by August 31, 2008): 1,221 1,161 B7, B8, and B9): 1,322 B7, B8, and B9): 1,258"
2010-2011,B,B8,". Of the initial 2003 cohort, how many completed the          B8. Of the initial 2004 cohort, how many completed the","B8. Of the initial 2003 cohort, how many completed the B8. Of the initial 2004 cohort, how many completed the program in more than four years but in five years or less program in more than four years but in five years or less (after August 31, 2007 and by August 31, 2008): 90 (after August 31, 2008 "
2010-2011,B,B9,". Of the initial 2003 cohort, how many completed the          B9. Of the initial 2004 cohort, how many completed the","B9. Of the initial 2003 cohort, how many completed the B9. Of the initial 2004 cohort, how many completed the program in more than five years but in six years or less program in more than five years but in six years or less (after August 31, 2008 and by August 31, 2009): (after August 31, 2009 and b"
2010-2011,B,B10,. Total graduating within six years (sum of questions        B10. Total graduating within six years (sum of questions,"B10. Total graduating within six years (sum of questions B10. Total graduating within six years (sum of questions B10 divided by question B6): 98% B10 divided by question B6): 96% Updated: June 7, 2011 Yale University Common Data Set 2010-11 Retention Rates Report for the cohort of all full-time, fi"
2010-2011,B,B11,. Six-year graduation rate for 2003 cohort (question         B11. Six-year graduation rate for 2004 cohort (question,B11. Six-year graduation rate for 2003 cohort (question B11. Six-year graduation rate for 2004 cohort (question
2010-2011,B,B22,. For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your,"B22. For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in fall 2009 (or the preceding summer term), what percentage was enrolled at your institution as of the date your institution calculates its official enrollm"
2010-2011,C,C1,". First-time, first-year (freshman) students: Provide the number of degree-seeking, first-time, first-year students who","C1. First-time, first-year (freshman) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in fall 2010. Include early decision, early action, and students who began studies during summer in this cohort. Applica"
2010-2011,C,C2,. Freshman wait-listed students (students who met admission requirements but whose final admission was,"C2. Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? Yes No If yes, please answer the questions below for fall 2010 admissions: Number of students offered"
2010-2011,C,C3,. High school completion requirement,C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: High school diploma is required and GED is accepted High school diploma is required and GED is not accepted High school diploma or equivalent is 
2010-2011,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking students?,"C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? Require Recommend Neither require nor recommend Updated: June 7, 2011 Yale University Common Data Set 2010-11"
2010-2011,C,C5,. Distribution of high school units required and/or recommended. Specify the distribution of academic high school,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2010-2011,C,C6,". Do you have an open admission policy, under which virtually all secondary school graduates or students with GED","C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: No Open admission policy as described above for a"
2010-2011,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-year,","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first-year, degree-seeking (freshman) admission decisions. Very Important Important Considered Not Considered Academic Rigor of secondary school record Class rank Academic GPA Standardized test scor"
2010-2011,C,C8,. Entrance exams,"C8. Entrance exams A. Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking applicants? Yes No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for F"
2010-2011,C,C9,". Percent and number of first-time, first-year (freshman) students enrolled in fall 2010 who submitted national","C9. Percent and number of first-time, first-year (freshman) students enrolled in fall 2010 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year (freshman) students who submitted test scores. Do not include partial tes"
2010-2011,C,C10,". Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within","C10. Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). Percent in top tenth of high school graduating classs 97% Pe"
2010-2011,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade-","C11. Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade- point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. Percent who had GPA of 3.75"
2010-2011,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA:","C12. Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA: _____ Percent of total first-time, first-year (freshman) students who submitted high school GPA: _____% Admission Policies"
2010-2011,C,C13,. Application fee,"C13. Application fee Does your institution have an application fee? Yes No Amount of application fee: $75.00 Can it be waived for applicants with financial need? Yes No If you have an application fee and an on-line application option, please indicate policy for students who apply on-line: Same fee: "
2010-2011,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? Yes No Application closing date (fall): 12/31 Priority date: __________
2010-2011,C,C15,". Are first-time, first-year students accepted for terms other than the fall?        Yes   No","C15. Are first-time, first-year students accepted for terms other than the fall? Yes No"
2010-2011,C,C16,. Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): __________ By (date): 04/01 Other: __________
2010-2011,C,C17,. Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) Must reply by (date): 05/01 No set date: __________ Must reply by May 1 or within _____ weeks if notified thereafter Other: __________ Deadline for housing deposit (MMDD): Not applicable Amount of housing deposit: ______________ Refundable
2010-2011,C,C18,. Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? Yes No If yes, maximum period of postponement: One (1) Year"
2010-2011,C,C19,". Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-","C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first- time, first-year (freshman) students one year or more before high school graduation? Yes No"
2010-2011,C,C20,. Common Application: Question removed from CDS.,C20. Common Application: Question removed from CDS. Early Decision and Early Action Plans
2010-2011,C,C21,. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and,"C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to attending if accepted) for first-time, first-year (f"
2010-2011,C,C22,. Single Choice-Early action: Do you have a nonbinding early action plan whereby students are notified of an,"C22. Single Choice-Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? Yes No If “yes,” please complete the following: Single Choice-Early"
2010-2011,D,D1,. Does your institution enroll transfer students?   Yes       No,"D1. Does your institution enroll transfer students? Yes No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? Yes No"
2010-2011,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in fall","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in fall 2010. Applicants Admitted Applicants Enrolled Applicants Men 385 18 16 Women 321 16 16 Total 706 34 32 Application for Admission"
2010-2011,D,D3,. Indicate terms for which transfers may enroll:,D3. Indicate terms for which transfers may enroll: Fall Winter Spring Summer
2010-2011,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman?,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman? Yes No If yes, what is the minimum number of credits and the unit of measure? Nine (9) Yale term course credits"
2010-2011,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required of Not required of All of All of Some Some High school transcript X College transcript(s) X Essay or personal statement X Interview X Standardized test scores X Statement of good st
2010-2011,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): _____________"
2010-2011,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale): ____________"
2010-2011,D,D8,. List any other application requirements specific to transfer applicants: None,"D8. List any other application requirements specific to transfer applicants: None Updated: June 7, 2011 Yale University Common Data Set 2010-11"
2010-2011,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Admission Fall 0"
2010-2011,D,D10,". Does an open admission policy, if reported, apply to transfer students?         Yes      No","D10. Does an open admission policy, if reported, apply to transfer students? Yes No"
2010-2011,D,D11,". Describe additional requirements for transfer admission, if applicable: Recommendation of college dean and two","D11. Describe additional requirements for transfer admission, if applicable: Recommendation of college dean and two faculty members required. Primary emphasis placed on applicant’s college record, reasons for transfer, and recommendations from college faculty and administrators. Consideration also g"
2010-2011,D,D12,. Report the lowest grade earned for any course that may be transferred for credit:       C,D12. Report the lowest grade earned for any course that may be transferred for credit: C
2010-2011,D,D13,. Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number 18 Unit type Yale term course (one course = 4 semester hours)
2010-2011,D,D14,. Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number 18 Unit type Yale term course (one course = 4 semester hours)
2010-2011,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an associate degree: ____________,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree: ____________
2010-2011,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree:        36 Yale term,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 36 Yale term courses
2010-2011,D,D17,. Describe other transfer credit policies: Same as for freshmen – see Chapter III Academic Regulations in the Yale,"D17. Describe other transfer credit policies: Same as for freshmen – see Chapter III Academic Regulations in the Yale College Programs of Study. Updated: June 7, 2011 Yale University Common Data Set 2010-11"
2010-2011,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions.,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. Accelerated program Honors program Cooperative education program Independent study Cross-registration Internships Distance learning Liberal arts/career combination Double major St
2010-2011,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2010-2011,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Humanities Computer literacy Mathematics English (including composition) Philosophy Foreign languages Sciences (biological or physical) History Social science Other (describe): Quant
2010-2011,F,F1,". Percentages of first-time, first-year (freshman) degree seeking students and all degree-seeking undergraduates","F1. Percentages of first-time, first-year (freshman) degree seeking students and all degree-seeking undergraduates enrolled in fall 2010 that fit the following categories: First-time, first-year Undergraduates (freshm an) students Percent who are from out of state (exclude international/nonresident "
2010-2011,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. Choral groups Marching band Student government Concert band Music ensembles Student newspaper Dance Musical theater Student-run film society Drama/theater Opera Symphony orchestra Jazz band Pep band Television station Lite
2010-2011,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: On campus At cooperating institution (name): University of Connecticut Naval ROTC is offered: On campus At cooperating institution (name): __________________________________________________ Air Forc
2010-2011,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. Coed dorms Special housing for disabled students Men’s dorms Special housing for international students Women’s dorms Fraternity/sorority housing Apartments for married "
2010-2011,G,G0,. Please provide the URL of your institution’s net price calculator: Site is under construction.,G0. Please provide the URL of your institution’s net price calculator: Site is under construction. http://www.yale.edu/sfas/finaid/ Provide 2011-2012 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2011-2012 aca
2010-2011,G,G1,". Undergraduate full-time tuition, required fees, room and board","G1. Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2011-2012 academic year (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiplying "
2010-2011,G,G2,. Number of credits per term a student can take for the stated full-time tuition               3 minimum      8 maximum,G2. Number of credits per term a student can take for the stated full-time tuition 3 minimum 8 maximum
2010-2011,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?                   Yes         No","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? Yes No"
2010-2011,G,G4,. Do tuition and fees vary by undergraduate instructional program?                               Yes         No,"G4. Do tuition and fees vary by undergraduate instructional program? Yes No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? _____ Updated: June 7, 2011 Yale University Common Data Set 2010-11"
2010-2011,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Residents Commuters Commuters (living at home) (not living at home) Books, supplies & personal expenses: $1,000 $1,000 $1,000 Room only: Board only: Transportation: $720 Other expenses: $2,150 $2,150 $2,150"
2010-2011,G,G6,. Undergraduate per-credit-hour charges (tuition only):,"G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS In-district: In-state (out-of-district): Out-of-state: NONRESIDENT ALIENS: Updated: June 7, 2011 Yale University Common Data Set 2010-11 Aid Awarded to Enrolled Undergraduates H1. Enter total dollar a"
